sentiment,id,subject
negative,228311863228788736,holmes
negative,228311863228788736,holmes
neutral,228311863228788736,holmes
negative,226299473914130432,holmes
negative,226299473914130432,holmes
negative,226299473914130432,holmes
neutral,226289059516010497,holmes
neutral,226289059516010497,holmes
neutral,226289059516010497,holmes
neutral,228185216366297088,holmes
neutral,228185216366297088,holmes
neutral,228185216366297088,holmes
neutral,228329747728461825,holmes
neutral,228329747728461825,holmes
neutral,228329747728461825,holmes
neutral,226305614421319680,holmes
neutral,226305614421319680,holmes
neutral,226305614421319680,holmes
neutral,226289114281021441,holmes
neutral,226289114281021441,holmes
neutral,226289114281021441,holmes
neutral,229119048598814721,holmes
neutral,229119048598814721,holmes
neutral,229119048598814721,holmes
neutral,226302125007851522,holmes
neutral,226302125007851522,holmes
neutral,226302125007851522,holmes
neutral,226288409373724673,holmes
neutral,226288409373724673,holmes
neutral,226288409373724673,holmes
neutral,228293898986987520,holmes
neutral,228293898986987520,holmes
neutral,228293898986987520,holmes
neutral,228950680872828930,holmes
neutral,228950680872828930,holmes
neutral,228950680872828930,holmes
neutral,228187351271235584,holmes
neutral,228187351271235584,holmes
neutral,228187351271235584,holmes
negative,229288846808981504,holmes
neutral,229288846808981504,holmes
neutral,229288846808981504,holmes
neutral,229413904214806528,holmes
neutral,229413904214806528,holmes
neutral,229413904214806528,holmes
neutral,229588433117511680,holmes
negative,229588433117511680,holmes
neutral,229588433117511680,holmes
neutral,228277520385052672,holmes
positive,228277520385052672,holmes
neutral,228277520385052672,holmes
neutral,228942451841314817,holmes
neutral,228942451841314817,holmes
neutral,228942451841314817,holmes
neutral,226296546537398273,holmes
neutral,226296546537398273,holmes
neutral,226296546537398273,holmes
neutral,226298790422913024,holmes,,,,,'We are committed to bringing wh... ~http #mtv,,,,,,,,,,,,,,,,,
neutral,226298790422913024,holmes,,,,,'We are committed to bringing wh... ~http #mtv,,,,,,,,,,,,,,,,,
neutral,226298790422913024,holmes,,,,,'We are committed to bringing wh... ~http #mtv,,,,,,,,,,,,,,,,,
neutral,226290854854275072,holmes
neutral,226290854854275072,holmes
neutral,226290854854275072,holmes
neutral,228242250382061568,holmes
neutral,228242250382061568,holmes
neutral,228242250382061568,holmes
neutral,228954527355768835,holmes
neutral,228954527355768835,holmes
neutral,228954527355768835,holmes
neutral,228742572049330176,holmes
neutral,228742572049330176,holmes
neutral,228742572049330176,holmes
neutral,226288455787896832,holmes
neutral,226288455787896832,holmes
neutral,226288455787896832,holmes
neutral,226295091076153344,holmes
neutral,226295091076153344,holmes
neutral,226295091076153344,holmes
neutral,226295351194312706,holmes
neutral,226295351194312706,holmes
neutral,226295351194312706,holmes
neutral,226299507443384322,holmes
negative,226299507443384322,holmes
negative,226299507443384322,holmes
neutral,229082956621287424,holmes
neutral,229082956621287424,holmes
neutral,229082956621287424,holmes
negative,226296256908120064,holmes
neutral,226296256908120064,holmes
negative,226296256908120064,holmes
neutral,229071196019363840,holmes
positive,229071196019363840,holmes
positive,229071196019363840,holmes
neutral,228642663950319617,holmes
neutral,228642663950319617,holmes
neutral,228642663950319617,holmes
neutral,228277969221713920,holmes
neutral,228277969221713920,holmes
neutral,228277969221713920,holmes
neutral,226288703016943616,holmes
neutral,226288703016943616,holmes
neutral,226288703016943616,holmes
neutral,226287922939301888,holmes
neutral,226287922939301888,holmes
neutral,226287922939301888,holmes
neutral,226298643601313792,holmes
neutral,226298643601313792,holmes
neutral,226298643601313792,holmes
neutral,226288484783095808,holmes
neutral,226288484783095808,holmes
neutral,226288484783095808,holmes
neutral,228936055498358784,holmes
neutral,228936055498358784,holmes
neutral,228936055498358784,holmes
neutral,226293216289386497,holmes
neutral,226293216289386497,holmes
neutral,226293216289386497,holmes
neutral,228575328577130496,holmes
neutral,228575328577130496,holmes
neutral,228575328577130496,holmes
neutral,228554441027096577,holmes
neutral,228554441027096577,holmes
neutral,228554441027096577,holmes
neutral,228204799584260096,holmes
neutral,228204799584260096,holmes
neutral,228204799584260096,holmes
neutral,226295196034412544,holmes
neutral,226295196034412544,holmes
neutral,226295196034412544,holmes
neutral,228339340147843074,holmes
neutral,228339340147843074,holmes
neutral,228339340147843074,holmes
neutral,228181596459659264,holmes
neutral,228181596459659264,holmes
neutral,228181596459659264,holmes
neutral,228949976493989888,holmes
neutral,228949976493989888,holmes
neutral,228949976493989888,holmes
neutral,229112971127820289,holmes
neutral,229112971127820289,holmes
negative,229112971127820289,holmes
neutral,226305086165487616,holmes
neutral,226305086165487616,holmes
neutral,226305086165487616,holmes
neutral,226303999522009089,holmes
negative,226303999522009089,holmes
negative,226303999522009089,holmes
neutral,228189637049462785,holmes
neutral,228189637049462785,holmes
neutral,228189637049462785,holmes
neutral,229011640815861760,holmes
neutral,229011640815861760,holmes
neutral,229011640815861760,holmes
neutral,226295036596350976,holmes
neutral,226295036596350976,holmes
neutral,226295036596350976,holmes
neutral,228319807399919616,holmes
neutral,228319807399919616,holmes
neutral,228319807399919616,holmes
neutral,229326733831204864,holmes
neutral,229326733831204864,holmes
neutral,229326733831204864,holmes
neutral,228297418209361920,holmes
neutral,228297418209361920,holmes
neutral,228297418209361920,holmes
neutral,228901603414007808,holmes
neutral,228901603414007808,holmes
neutral,228901603414007808,holmes
neutral,228399406993534976,holmes
neutral,228399406993534976,holmes
neutral,228399406993534976,holmes
negative,229674236342575104,holmes
neutral,229674236342575104,holmes
neutral,229674236342575104,holmes
neutral,226291429549424641,holmes
neutral,226291429549424641,holmes
neutral,226291429549424641,holmes
neutral,226300807782486017,holmes
neutral,226300807782486017,holmes
neutral,226300807782486017,holmes
neutral,228165020645744640,holmes
neutral,228165020645744640,holmes
neutral,228165020645744640,holmes
neutral,229561950579879936,holmes
negative,229561950579879936,holmes
neutral,229561950579879936,holmes
neutral,229612374599032833,holmes
neutral,229612374599032833,holmes
neutral,229612374599032833,holmes
negative,226290720393289728,holmes
negative,226290720393289728,holmes
neutral,226290720393289728,holmes
neutral,228988630872506368,holmes
neutral,228988630872506368,holmes
neutral,228988630872506368,holmes
neutral,226290208780451840,holmes
neutral,226290208780451840,holmes
neutral,226290208780451840,holmes
negative,226294621259591680,holmes
negative,226294621259591680,holmes
neutral,226294621259591680,holmes
neutral,226289969872900097,holmes
neutral,226289969872900097,holmes
neutral,226289969872900097,holmes
neutral,226287835039268864,holmes
neutral,226287835039268864,holmes
neutral,226287835039268864,holmes
neutral,228175124644380672,holmes
neutral,228175124644380672,holmes
neutral,228175124644380672,holmes
neutral,228656001983864832,holmes
neutral,228656001983864832,holmes
neutral,228656001983864832,holmes
neutral,226288988225409024,holmes
neutral,226288988225409024,holmes
neutral,226288988225409024,holmes
neutral,228864618246836226,holmes
neutral,228864618246836226,holmes
neutral,228864618246836226,holmes
neutral,229326427827367937,holmes
neutral,229326427827367937,holmes
neutral,229326427827367937,holmes
neutral,226303894739886081,holmes
neutral,226303894739886081,holmes
neutral,226303894739886081,holmes
neutral,228175301010673664,holmes
neutral,228175301010673664,holmes
neutral,228175301010673664,holmes
neutral,229529159553150976,holmes
neutral,229529159553150976,holmes
neutral,229529159553150976,holmes
neutral,228201716531752960,holmes
neutral,228201716531752960,holmes
neutral,228201716531752960,holmes
neutral,228213842650476544,holmes
neutral,228213842650476544,holmes
neutral,228213842650476544,holmes
neutral,228302971258155008,holmes
neutral,228302971258155008,holmes
neutral,228302971258155008,holmes
neutral,228191096868581376,holmes
neutral,228191096868581376,holmes
negative,228191096868581376,holmes
neutral,228914672915595264,holmes
neutral,228914672915595264,holmes
neutral,228914672915595264,holmes
neutral,226289588157702144,holmes
neutral,226289588157702144,holmes
neutral,226289588157702144,holmes
neutral,229667785280716800,holmes
neutral,229667785280716800,holmes
neutral,229667785280716800,holmes
neutral,226292070887854080,holmes
neutral,226292070887854080,holmes
neutral,226292070887854080,holmes
neutral,228949095757254656,holmes
neutral,228949095757254656,holmes
neutral,228949095757254656,holmes
negative,228190429814857728,holmes
negative,228190429814857728,holmes
neutral,228190429814857728,holmes
neutral,228984268855062528,holmes
neutral,228984268855062528,holmes
neutral,228984268855062528,holmes
neutral,228937900824346624,holmes
neutral,228937900824346624,holmes
neutral,228937900824346624,holmes
neutral,228850718067523584,holmes
neutral,228850718067523584,holmes
neutral,228850718067523584,holmes
neutral,228594920171134976,holmes
negative,228594920171134976,holmes
neutral,228594920171134976,holmes
neutral,228253239521443840,holmes
neutral,228253239521443840,holmes
neutral,228253239521443840,holmes
neutral,226295288304922624,holmes
neutral,226295288304922624,holmes
negative,226295288304922624,holmes
neutral,226289357311578112,holmes
positive,226289357311578112,holmes
neutral,226289357311578112,holmes
neutral,226301206409138177,holmes
neutral,226301206409138177,holmes
neutral,226301206409138177,holmes
neutral,228482399644815361,holmes
neutral,228482399644815361,holmes
neutral,228482399644815361,holmes
neutral,228276253755584512,holmes
neutral,228276253755584512,holmes
neutral,228276253755584512,holmes
neutral,226302623991607297,holmes
neutral,226302623991607297,holmes
neutral,226302623991607297,holmes
neutral,228897442576351232,holmes
neutral,228897442576351232,holmes
neutral,228897442576351232,holmes
neutral,228794447343800320,holmes
neutral,228794447343800320,holmes
neutral,228794447343800320,holmes
neutral,228459741888798720,holmes
positive,228459741888798720,holmes
neutral,228459741888798720,holmes
neutral,226296168760610816,holmes
neutral,226296168760610816,holmes
neutral,226296168760610816,holmes
neutral,226297590885519360,holmes
neutral,226297590885519360,holmes
neutral,226297590885519360,holmes
neutral,228607687582162944,holmes
neutral,228607687582162944,holmes
neutral,228607687582162944,holmes
neutral,228309136897622016,holmes
neutral,228309136897622016,holmes
neutral,228309136897622016,holmes
neutral,226297884558106624,holmes
neutral,226297884558106624,holmes
neutral,226297884558106624,holmes
neutral,228637614163509248,holmes
neutral,228637614163509248,holmes
neutral,228637614163509248,holmes
neutral,226304519917670402,holmes
negative,226304519917670402,holmes
neutral,226304519917670402,holmes
neutral,229366961476345857,holmes
neutral,229366961476345857,holmes
neutral,229366961476345857,holmes
negative,228335880123867136,holmes
negative,228335880123867136,holmes
negative,228335880123867136,holmes
neutral,228555313417175040,holmes
neutral,228555313417175040,holmes
neutral,228555313417175040,holmes
neutral,228179520459505666,holmes
neutral,228179520459505666,holmes
neutral,228179520459505666,holmes
neutral,228274466784935936,holmes
neutral,228274466784935936,holmes
neutral,228274466784935936,holmes
neutral,228296516543082496,holmes
neutral,228296516543082496,holmes
neutral,228296516543082496,holmes
neutral,228179994516537344,holmes
neutral,228179994516537344,holmes
neutral,228179994516537344,holmes
neutral,229104385450450944,holmes
neutral,229104385450450944,holmes
neutral,229104385450450944,holmes
neutral,228499617111756801,holmes
neutral,228499617111756801,holmes
neutral,228499617111756801,holmes
neutral,228309401247817728,holmes
neutral,228309401247817728,holmes
neutral,228309401247817728,holmes
neutral,226287213892222976,holmes
neutral,226287213892222976,holmes
neutral,226287213892222976,holmes
neutral,228752583869734912,holmes
neutral,228752583869734912,holmes
neutral,228752583869734912,holmes
neutral,228433464616169472,holmes
neutral,228433464616169472,holmes
neutral,228433464616169472,holmes
neutral,229619340964679680,holmes
neutral,229619340964679680,holmes
neutral,229619340964679680,holmes
neutral,226293656494174208,holmes
neutral,226293656494174208,holmes
neutral,226293656494174208,holmes
negative,228221924839391232,holmes
negative,228221924839391232,holmes
neutral,228221924839391232,holmes
neutral,228745579671465984,holmes
neutral,228745579671465984,holmes
neutral,228745579671465984,holmes
negative,229709011254140928,holmes
neutral,229709011254140928,holmes
neutral,229709011254140928,holmes
neutral,228595868247412736,holmes,,,,,,,,,,,, ,,,,,, ,,,,... ~http
neutral,228595868247412736,holmes,,,,,,,,,,,, ,,,,,, ,,,,... ~http
neutral,228595868247412736,holmes,,,,,,,,,,,, ,,,,,, ,,,,... ~http
neutral,229452357321248768,holmes
neutral,229452357321248768,holmes
neutral,229452357321248768,holmes
neutral,229276255340613632,holmes
neutral,229276255340613632,holmes
